smelting_pointy v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 327.6 MB
smelting_pointy v20 1162 games, 2025699 moves, e=0.010, loss: 0.8, +, 55.5% elo% vs. simple_bot, avg. reward: 0.865, 8.629 sec/game, 8.6 min. total, 506.2 MB
smelting_pointy v20 1163 games, 2029857 moves, e=0.010, loss: 0.8, -, 53.0% elo% vs. simple_bot, avg. reward: 0.863, 8.795 sec/game, 8.8 min. total, 503.9 MB
smelting_pointy v20 1164 games, 2033513 moves, e=0.010, loss: 0.8, +, 55.1% elo% vs. simple_bot, avg. reward: 0.862, 23.073 sec/game, 13.7 min. total, 504.5 MB
smelting_pointy v20 1165 games, 2037226 moves, e=0.010, loss: 0.8, -, 52.6% elo% vs. simple_bot, avg. reward: 0.860, 39.182 sec/game, 19.2 min. total, 506.1 MB
smelting_pointy v20 1166 games, 2040745 moves, e=0.010, loss: 0.8, +, 54.8% elo% vs. simple_bot, avg. reward: 0.859, 43.733 sec/game, 20.9 min. total, 506.2 MB
smelting_pointy v20 1167 games, 2044364 moves, e=0.010, loss: 0.8, +, 56.8% elo% vs. simple_bot, avg. reward: 0.861, 48.142 sec/game, 22.5 min. total, 507.0 MB
smelting_pointy v20 1168 games, 2047583 moves, e=0.010, loss: 0.8, +, 58.8% elo% vs. simple_bot, avg. reward: 0.864, 52.142 sec/game, 24.0 min. total, 509.0 MB
smelting_pointy v20 1169 games, 2050778 moves, e=0.010, loss: 0.8, +, 60.6% elo% vs. simple_bot, avg. reward: 0.864, 52.116 sec/game, 24.1 min. total, 508.4 MB
smelting_pointy v20 1170 games, 2053870 moves, e=0.010, loss: 0.8, +, 62.3% elo% vs. simple_bot, avg. reward: 0.867, 52.073 sec/game, 24.3 min. total, 509.4 MB
smelting_pointy v20 1171 games, 2056967 moves, e=0.010, loss: 0.8, ., 61.8% elo% vs. simple_bot, avg. reward: 0.870, 52.061 sec/game, 24.4 min. total, 509.1 MB
smelting_pointy v20 1172 games, 2060056 moves, e=0.010, loss: 0.8, -, 59.1% elo% vs. simple_bot, avg. reward: 0.871, 52.003 sec/game, 24.6 min. total, 510.3 MB
smelting_pointy v20 1173 games, 2063093 moves, e=0.010, loss: 0.9, +, 60.9% elo% vs. simple_bot, avg. reward: 0.873, 51.999 sec/game, 24.7 min. total, 510.7 MB
smelting_pointy v20 1174 games, 2066116 moves, e=0.010, loss: 0.9, -, 58.2% elo% vs. simple_bot, avg. reward: 0.875, 51.944 sec/game, 24.8 min. total, 511.1 MB
smelting_pointy v20 1175 games, 2069350 moves, e=0.010, loss: 0.9, +, 60.0% elo% vs. simple_bot, avg. reward: 0.876, 51.981 sec/game, 25.0 min. total, 511.0 MB
smelting_pointy v20 1176 games, 2072690 moves, e=0.010, loss: 0.9, -, 57.4% elo% vs. simple_bot, avg. reward: 0.877, 52.022 sec/game, 25.1 min. total, 511.9 MB
smelting_pointy v20 1177 games, 2076109 moves, e=0.010, loss: 0.9, +, 59.3% elo% vs. simple_bot, avg. reward: 0.877, 52.115 sec/game, 25.3 min. total, 512.2 MB
smelting_pointy v20 1178 games, 2079707 moves, e=0.010, loss: 0.8, ., 58.9% elo% vs. simple_bot, avg. reward: 0.876, 52.170 sec/game, 25.4 min. total, 512.5 MB
smelting_pointy v20 1179 games, 2082675 moves, e=0.010, loss: 0.8, +, 60.7% elo% vs. simple_bot, avg. reward: 0.877, 52.197 sec/game, 25.6 min. total, 505.8 MB
smelting_pointy v20 1180 games, 2086067 moves, e=0.010, loss: 0.8, +, 62.4% elo% vs. simple_bot, avg. reward: 0.878, 52.239 sec/game, 25.7 min. total, 503.8 MB
smelting_pointy v20 1181 games, 2088863 moves, e=0.010, loss: 0.9, -, 59.7% elo% vs. simple_bot, avg. reward: 0.882, 52.178 sec/game, 25.9 min. total, 504.5 MB
smelting_pointy v20 1182 games, 2092076 moves, e=0.010, loss: 0.8, +, 61.4% elo% vs. simple_bot, avg. reward: 0.883, 52.201 sec/game, 26.0 min. total, 504.0 MB
smelting_pointy v20 1183 games, 2095289 moves, e=0.010, loss: 0.9, +, 63.1% elo% vs. simple_bot, avg. reward: 0.883, 52.142 sec/game, 26.2 min. total, 507.5 MB
smelting_pointy v20 1184 games, 2098446 moves, e=0.010, loss: 0.9, +, 64.7% elo% vs. simple_bot, avg. reward: 0.884, 37.880 sec/game, 26.4 min. total, 505.6 MB
smelting_pointy v20 1185 games, 2101599 moves, e=0.010, loss: 0.8, ., 64.1% elo% vs. simple_bot, avg. reward: 0.886, 21.792 sec/game, 26.5 min. total, 506.2 MB
smelting_pointy v20 1186 games, 2104731 moves, e=0.010, loss: 0.8, +, 65.6% elo% vs. simple_bot, avg. reward: 0.887, 17.285 sec/game, 26.7 min. total, 506.6 MB
smelting_pointy v20 1187 games, 2107885 moves, e=0.010, loss: 0.9, +, 67.0% elo% vs. simple_bot, avg. reward: 0.888, 12.894 sec/game, 26.8 min. total, 508.1 MB
smelting_pointy v20 1188 games, 2111219 moves, e=0.010, loss: 0.9, +, 68.3% elo% vs. simple_bot, avg. reward: 0.888, 9.024 sec/game, 27.0 min. total, 508.7 MB
smelting_pointy v20 1189 games, 2114524 moves, e=0.010, loss: 0.9, +, 69.6% elo% vs. simple_bot, avg. reward: 0.888, 9.103 sec/game, 27.2 min. total, 508.6 MB
smelting_pointy v20 1190 games, 2117608 moves, e=0.010, loss: 0.9, -, 66.8% elo% vs. simple_bot, avg. reward: 0.890, 9.137 sec/game, 27.3 min. total, 508.7 MB
smelting_pointy v20 1191 games, 2120722 moves, e=0.010, loss: 0.9, +, 68.1% elo% vs. simple_bot, avg. reward: 0.890, 9.185 sec/game, 27.5 min. total, 510.1 MB
smelting_pointy v20 1192 games, 2124180 moves, e=0.010, loss: 0.9, -, 65.3% elo% vs. simple_bot, avg. reward: 0.889, 9.313 sec/game, 27.7 min. total, 511.9 MB
smelting_pointy v20 1193 games, 2127488 moves, e=0.010, loss: 0.8, +, 66.8% elo% vs. simple_bot, avg. reward: 0.889, 9.421 sec/game, 27.8 min. total, 511.4 MB
smelting_pointy v20 1194 games, 2130686 moves, e=0.010, loss: 0.9, +, 68.1% elo% vs. simple_bot, avg. reward: 0.889, 9.488 sec/game, 28.0 min. total, 515.2 MB
smelting_pointy v20 1195 games, 2134252 moves, e=0.010, loss: 0.9, -, 65.3% elo% vs. simple_bot, avg. reward: 0.888, 9.602 sec/game, 28.2 min. total, 515.5 MB
smelting_pointy v20 1196 games, 2137996 moves, e=0.010, loss: 0.9, +, 66.8% elo% vs. simple_bot, avg. reward: 0.887, 9.747 sec/game, 28.4 min. total, 514.1 MB
smelting_pointy v20 1197 games, 2141596 moves, e=0.010, loss: 0.9, +, 68.1% elo% vs. simple_bot, avg. reward: 0.886, 9.793 sec/game, 28.5 min. total, 516.6 MB
smelting_pointy v20 1198 games, 2144997 moves, e=0.010, loss: 0.9, -, 65.3% elo% vs. simple_bot, avg. reward: 0.885, 9.821 sec/game, 28.7 min. total, 517.1 MB
smelting_pointy v20 1199 games, 2148709 moves, e=0.010, loss: 0.8, -, 62.5% elo% vs. simple_bot, avg. reward: 0.883, 9.927 sec/game, 28.9 min. total, 517.9 MB
smelting_pointy v20 1200 games, 2152211 moves, e=0.010, loss: 0.8, -, 59.8% elo% vs. simple_bot, avg. reward: 0.882, 9.989 sec/game, 29.1 min. total, 515.5 MB
smelting_pointy v21 1201 games, 2155609 moves, e=0.010, loss: 0.8, -, 47.7% elo% vs. simple_bot, avg. reward: 0.882, 10.100 sec/game, 29.2 min. total, 515.4 MB
smelting_pointy v21 1202 games, 2159409 moves, e=0.010, loss: 0.8, +, 50.1% elo% vs. simple_bot, avg. reward: 0.882, 10.163 sec/game, 29.4 min. total, 518.7 MB
smelting_pointy v21 1203 games, 2162793 moves, e=0.010, loss: 0.7, -, 47.8% elo% vs. simple_bot, avg. reward: 0.883, 10.186 sec/game, 29.6 min. total, 518.3 MB
smelting_pointy v21 1204 games, 2165594 moves, e=0.010, loss: 0.8, +, 50.2% elo% vs. simple_bot, avg. reward: 0.885, 10.134 sec/game, 29.7 min. total, 518.8 MB
smelting_pointy v21 1205 games, 2168636 moves, e=0.010, loss: 0.8, +, 52.5% elo% vs. simple_bot, avg. reward: 0.887, 10.111 sec/game, 29.9 min. total, 519.6 MB
smelting_pointy v21 1206 games, 2171515 moves, e=0.010, loss: 0.8, +, 54.7% elo% vs. simple_bot, avg. reward: 0.890, 10.017 sec/game, 30.0 min. total, 520.4 MB
smelting_pointy v21 1207 games, 2174048 moves, e=0.010, loss: 0.9, +, 56.7% elo% vs. simple_bot, avg. reward: 0.895, 9.903 sec/game, 30.1 min. total, 520.5 MB
smelting_pointy v21 1208 games, 2176972 moves, e=0.010, loss: 0.9, -, 54.1% elo% vs. simple_bot, avg. reward: 0.898, 9.772 sec/game, 30.3 min. total, 520.7 MB
smelting_pointy v21 1209 games, 2180005 moves, e=0.010, loss: 0.9, +, 56.2% elo% vs. simple_bot, avg. reward: 0.900, 9.722 sec/game, 30.4 min. total, 520.7 MB
smelting_pointy v21 1210 games, 2183050 moves, e=0.010, loss: 0.9, -, 53.7% elo% vs. simple_bot, avg. reward: 0.901, 9.722 sec/game, 30.6 min. total, 522.6 MB
smelting_pointy v21 1211 games, 2186182 moves, e=0.010, loss: 0.9, +, 55.8% elo% vs. simple_bot, avg. reward: 0.900, 9.723 sec/game, 30.7 min. total, 523.7 MB
smelting_pointy v21 1212 games, 2189027 moves, e=0.010, loss: 0.9, +, 57.8% elo% vs. simple_bot, avg. reward: 0.901, 9.624 sec/game, 30.9 min. total, 524.5 MB
smelting_pointy v21 1213 games, 2192232 moves, e=0.010, loss: 0.9, -, 55.2% elo% vs. simple_bot, avg. reward: 0.901, 9.653 sec/game, 31.1 min. total, 524.1 MB
smelting_pointy v21 1214 games, 2195557 moves, e=0.010, loss: 0.9, -, 52.6% elo% vs. simple_bot, avg. reward: 0.901, 9.665 sec/game, 31.2 min. total, 524.0 MB
smelting_pointy v21 1215 games, 2199121 moves, e=0.010, loss: 0.9, -, 50.2% elo% vs. simple_bot, avg. reward: 0.899, 9.655 sec/game, 31.4 min. total, 523.1 MB
smelting_pointy v21 1216 games, 2202581 moves, e=0.010, loss: 0.9, -, 47.9% elo% vs. simple_bot, avg. reward: 0.898, 9.571 sec/game, 31.6 min. total, 523.4 MB
smelting_pointy v21 1217 games, 2205684 moves, e=0.010, loss: 1.0, -, 45.7% elo% vs. simple_bot, avg. reward: 0.897, 9.473 sec/game, 31.7 min. total, 524.0 MB
smelting_pointy v21 1218 games, 2209331 moves, e=0.010, loss: 0.9, -, 43.6% elo% vs. simple_bot, avg. reward: 0.898, 9.510 sec/game, 31.9 min. total, 528.1 MB
smelting_pointy v21 1219 games, 2212968 moves, e=0.010, loss: 0.9, -, 41.7% elo% vs. simple_bot, avg. reward: 0.896, 9.416 sec/game, 32.0 min. total, 528.2 MB
smelting_pointy v21 1220 games, 2216588 moves, e=0.010, loss: 0.9, -, 39.8% elo% vs. simple_bot, avg. reward: 0.894, 9.326 sec/game, 32.2 min. total, 527.3 MB
smelting_pointy v21 1221 games, 2220094 moves, e=0.010, loss: 0.8, -, 38.1% elo% vs. simple_bot, avg. reward: 0.893, 9.285 sec/game, 32.3 min. total, 530.1 MB
smelting_pointy v21 1222 games, 2223442 moves, e=0.010, loss: 0.9, -, 36.4% elo% vs. simple_bot, avg. reward: 0.891, 9.196 sec/game, 32.5 min. total, 530.3 MB
smelting_pointy v21 1223 games, 2226914 moves, e=0.010, loss: 0.9, -, 34.9% elo% vs. simple_bot, avg. reward: 0.891, 9.220 sec/game, 32.7 min. total, 531.9 MB
smelting_pointy v21 1224 games, 2230355 moves, e=0.010, loss: 0.9, -, 33.4% elo% vs. simple_bot, avg. reward: 0.890, 9.335 sec/game, 32.8 min. total, 531.9 MB
smelting_pointy v21 1225 games, 2233890 moves, e=0.010, loss: 0.8, +, 36.2% elo% vs. simple_bot, avg. reward: 0.889, 9.431 sec/game, 33.0 min. total, 533.1 MB
smelting_pointy v21 1226 games, 2237398 moves, e=0.010, loss: 0.8, ., 36.8% elo% vs. simple_bot, avg. reward: 0.888, 9.595 sec/game, 33.2 min. total, 531.8 MB
smelting_pointy v21 1227 games, 2240807 moves, e=0.010, loss: 0.8, -, 35.3% elo% vs. simple_bot, avg. reward: 0.885, 9.698 sec/game, 33.4 min. total, 531.7 MB
smelting_pointy v21 1228 games, 2244579 moves, e=0.010, loss: 0.8, +, 38.0% elo% vs. simple_bot, avg. reward: 0.884, 9.839 sec/game, 33.5 min. total, 532.2 MB
smelting_pointy v21 1229 games, 2248100 moves, e=0.010, loss: 0.8, -, 36.4% elo% vs. simple_bot, avg. reward: 0.885, 9.961 sec/game, 33.7 min. total, 532.8 MB
smelting_pointy v21 1230 games, 2251482 moves, e=0.010, loss: 0.8, -, 34.8% elo% vs. simple_bot, avg. reward: 0.884, 10.002 sec/game, 33.9 min. total, 532.9 MB
smelting_pointy v21 1231 games, 2254818 moves, e=0.010, loss: 0.7, -, 33.4% elo% vs. simple_bot, avg. reward: 0.884, 9.987 sec/game, 34.1 min. total, 533.6 MB
smelting_pointy v21 1232 games, 2258216 moves, e=0.010, loss: 0.8, -, 32.1% elo% vs. simple_bot, avg. reward: 0.884, 9.999 sec/game, 34.2 min. total, 533.5 MB
smelting_pointy v21 1233 games, 2261272 moves, e=0.010, loss: 1.0, -, 30.8% elo% vs. simple_bot, avg. reward: 0.885, 9.926 sec/game, 34.4 min. total, 536.1 MB
smelting_pointy v21 1234 games, 2264628 moves, e=0.010, loss: 1.0, +, 33.6% elo% vs. simple_bot, avg. reward: 0.884, 9.950 sec/game, 34.5 min. total, 536.3 MB
smelting_pointy v21 1235 games, 2267751 moves, e=0.010, loss: 1.0, +, 36.3% elo% vs. simple_bot, avg. reward: 0.885, 9.876 sec/game, 34.7 min. total, 536.3 MB
smelting_pointy v21 1236 games, 2270965 moves, e=0.010, loss: 0.9, ., 36.9% elo% vs. simple_bot, avg. reward: 0.885, 9.838 sec/game, 34.8 min. total, 539.4 MB
smelting_pointy v21 1237 games, 2274042 moves, e=0.010, loss: 0.9, +, 39.7% elo% vs. simple_bot, avg. reward: 0.886, 9.896 sec/game, 35.0 min. total, 537.3 MB
smelting_pointy v21 1238 games, 2277293 moves, e=0.010, loss: 0.8, +, 42.4% elo% vs. simple_bot, avg. reward: 0.885, 9.817 sec/game, 35.1 min. total, 537.2 MB
smelting_pointy v21 1239 games, 2280532 moves, e=0.010, loss: 0.8, +, 45.0% elo% vs. simple_bot, avg. reward: 0.885, 13.125 sec/game, 36.4 min. total, 537.5 MB
smelting_pointy v21 1240 games, 2283615 moves, e=0.010, loss: 0.8, +, 47.5% elo% vs. simple_bot, avg. reward: 0.885, 13.098 sec/game, 36.6 min. total, 538.4 MB
smelting_pointy v21 1241 games, 2286740 moves, e=0.010, loss: 0.8, +, 49.9% elo% vs. simple_bot, avg. reward: 0.887, 13.129 sec/game, 36.7 min. total, 540.1 MB
smelting_pointy v21 1242 games, 2289970 moves, e=0.010, loss: 0.9, +, 52.2% elo% vs. simple_bot, avg. reward: 0.887, 13.186 sec/game, 36.9 min. total, 540.1 MB
smelting_pointy v21 1243 games, 2293046 moves, e=0.010, loss: 0.9, -, 49.8% elo% vs. simple_bot, avg. reward: 0.886, 13.134 sec/game, 37.0 min. total, 540.6 MB
smelting_pointy v21 1244 games, 2296698 moves, e=0.010, loss: 0.9, +, 52.1% elo% vs. simple_bot, avg. reward: 0.884, 13.116 sec/game, 37.2 min. total, 542.4 MB
smelting_pointy v21 1245 games, 2300122 moves, e=0.010, loss: 0.8, ., 52.0% elo% vs. simple_bot, avg. reward: 0.885, 13.036 sec/game, 37.4 min. total, 543.0 MB
smelting_pointy v21 1246 games, 2303660 moves, e=0.010, loss: 0.8, -, 49.6% elo% vs. simple_bot, avg. reward: 0.884, 12.953 sec/game, 37.5 min. total, 542.6 MB
smelting_pointy v21 1247 games, 2306672 moves, e=0.010, loss: 0.9, +, 51.9% elo% vs. simple_bot, avg. reward: 0.885, 12.863 sec/game, 37.6 min. total, 543.2 MB
smelting_pointy v21 1248 games, 2309993 moves, e=0.010, loss: 1.0, +, 54.1% elo% vs. simple_bot, avg. reward: 0.886, 12.755 sec/game, 37.8 min. total, 544.1 MB
smelting_pointy v21 1249 games, 2313313 moves, e=0.010, loss: 1.0, -, 51.7% elo% vs. simple_bot, avg. reward: 0.887, 12.683 sec/game, 38.0 min. total, 546.0 MB
smelting_pointy v21 1250 games, 2316475 moves, e=0.010, loss: 1.0, -, 49.3% elo% vs. simple_bot, avg. reward: 0.888, 12.602 sec/game, 38.1 min. total, 545.6 MB
smelting_pointy v21 1251 games, 2320008 moves, e=0.010, loss: 1.0, +, 51.6% elo% vs. simple_bot, avg. reward: 0.886, 12.646 sec/game, 38.3 min. total, 547.3 MB
smelting_pointy v21 1252 games, 2323474 moves, e=0.010, loss: 1.0, -, 49.2% elo% vs. simple_bot, avg. reward: 0.885, 12.675 sec/game, 38.4 min. total, 546.6 MB
smelting_pointy v21 1253 games, 2326630 moves, e=0.010, loss: 0.9, -, 47.0% elo% vs. simple_bot, avg. reward: 0.886, 12.674 sec/game, 38.6 min. total, 546.2 MB
smelting_pointy v21 1254 games, 2329962 moves, e=0.010, loss: 1.0, -, 44.8% elo% vs. simple_bot, avg. reward: 0.887, 12.650 sec/game, 38.7 min. total, 546.4 MB
smelting_pointy v21 1255 games, 2333172 moves, e=0.010, loss: 1.0, -, 42.8% elo% vs. simple_bot, avg. reward: 0.885, 12.626 sec/game, 38.9 min. total, 547.3 MB
smelting_pointy v21 1256 games, 2336270 moves, e=0.010, loss: 1.0, -, 40.9% elo% vs. simple_bot, avg. reward: 0.885, 12.599 sec/game, 39.0 min. total, 548.7 MB
smelting_pointy v21 1257 games, 2339083 moves, e=0.010, loss: 1.0, -, 39.1% elo% vs. simple_bot, avg. reward: 0.884, 12.526 sec/game, 39.2 min. total, 552.4 MB
smelting_pointy v21 1258 games, 2342257 moves, e=0.010, loss: 1.0, -, 37.4% elo% vs. simple_bot, avg. reward: 0.883, 12.478 sec/game, 39.3 min. total, 552.8 MB
smelting_pointy v21 1259 games, 2345506 moves, e=0.010, loss: 1.0, -, 35.8% elo% vs. simple_bot, avg. reward: 0.882, 9.124 sec/game, 39.4 min. total, 553.9 MB
smelting_pointy v21 1260 games, 2348965 moves, e=0.010, loss: 0.8, -, 34.3% elo% vs. simple_bot, avg. reward: 0.882, 9.187 sec/game, 39.6 min. total, 553.7 MB
smelting_pointy v21 1261 games, 2352175 moves, e=0.010, loss: 0.8, -, 32.9% elo% vs. simple_bot, avg. reward: 0.882, 9.197 sec/game, 39.8 min. total, 553.6 MB
smelting_pointy v21 1262 games, 2355039 moves, e=0.010, loss: 0.8, -, 31.5% elo% vs. simple_bot, avg. reward: 0.883, 9.111 sec/game, 39.9 min. total, 554.1 MB
smelting_pointy v21 1263 games, 2358142 moves, e=0.010, loss: 0.9, -, 30.3% elo% vs. simple_bot, avg. reward: 0.884, 9.129 sec/game, 40.1 min. total, 554.7 MB
smelting_pointy v21 1264 games, 2361238 moves, e=0.010, loss: 0.9, ., 31.1% elo% vs. simple_bot, avg. reward: 0.885, 9.154 sec/game, 40.3 min. total, 556.6 MB
smelting_pointy v21 1265 games, 2364218 moves, e=0.010, loss: 0.9, -, 29.9% elo% vs. simple_bot, avg. reward: 0.886, 9.167 sec/game, 40.4 min. total, 556.6 MB
smelting_pointy v21 1266 games, 2367404 moves, e=0.010, loss: 0.9, -, 28.7% elo% vs. simple_bot, avg. reward: 0.888, 9.184 sec/game, 40.6 min. total, 556.1 MB
smelting_pointy v21 1267 games, 2371187 moves, e=0.010, loss: 0.9, -, 27.7% elo% vs. simple_bot, avg. reward: 0.886, 9.358 sec/game, 40.8 min. total, 556.4 MB
smelting_pointy v21 1268 games, 2374687 moves, e=0.010, loss: 0.8, -, 26.6% elo% vs. simple_bot, avg. reward: 0.882, 9.492 sec/game, 41.0 min. total, 557.8 MB
smelting_pointy v21 1269 games, 2378163 moves, e=0.010, loss: 0.8, +, 29.4% elo% vs. simple_bot, avg. reward: 0.881, 9.523 sec/game, 41.1 min. total, 557.3 MB
smelting_pointy v21 1270 games, 2381714 moves, e=0.010, loss: 0.8, +, 32.1% elo% vs. simple_bot, avg. reward: 0.879, 9.643 sec/game, 41.3 min. total, 558.3 MB
smelting_pointy v21 1271 games, 2385357 moves, e=0.010, loss: 0.8, -, 30.9% elo% vs. simple_bot, avg. reward: 0.876, 9.683 sec/game, 41.5 min. total, 560.2 MB
smelting_pointy v21 1272 games, 2388611 moves, e=0.010, loss: 0.9, +, 33.6% elo% vs. simple_bot, avg. reward: 0.874, 9.711 sec/game, 41.7 min. total, 560.4 MB
smelting_pointy v21 1273 games, 2391903 moves, e=0.010, loss: 0.9, ., 34.3% elo% vs. simple_bot, avg. reward: 0.872, 9.749 sec/game, 41.8 min. total, 560.7 MB
smelting_pointy v21 1274 games, 2395479 moves, e=0.010, loss: 1.0, +, 37.1% elo% vs. simple_bot, avg. reward: 0.871, 9.825 sec/game, 42.0 min. total, 561.0 MB
smelting_pointy v21 1275 games, 2398872 moves, e=0.010, loss: 0.9, -, 35.5% elo% vs. simple_bot, avg. reward: 0.870, 9.932 sec/game, 42.2 min. total, 561.9 MB
smelting_pointy v21 1276 games, 2402188 moves, e=0.010, loss: 0.8, -, 34.0% elo% vs. simple_bot, avg. reward: 0.868, 10.012 sec/game, 42.4 min. total, 562.4 MB
smelting_pointy v21 1277 games, 2405560 moves, e=0.010, loss: 0.8, +, 36.8% elo% vs. simple_bot, avg. reward: 0.868, 10.103 sec/game, 42.5 min. total, 561.7 MB
smelting_pointy v21 1278 games, 2408991 moves, e=0.010, loss: 0.9, -, 35.2% elo% vs. simple_bot, avg. reward: 0.867, 10.215 sec/game, 42.7 min. total, 564.8 MB
smelting_pointy v21 1279 games, 2412189 moves, e=0.010, loss: 0.9, +, 38.0% elo% vs. simple_bot, avg. reward: 0.866, 10.287 sec/game, 42.9 min. total, 564.3 MB
smelting_pointy v21 1280 games, 2415189 moves, e=0.010, loss: 0.9, ., 38.5% elo% vs. simple_bot, avg. reward: 0.865, 10.247 sec/game, 43.0 min. total, 565.5 MB
smelting_pointy v21 1281 games, 2418201 moves, e=0.010, loss: 1.0, -, 36.9% elo% vs. simple_bot, avg. reward: 0.862, 10.241 sec/game, 43.2 min. total, 566.2 MB
smelting_pointy v21 1282 games, 2421702 moves, e=0.010, loss: 0.9, +, 39.6% elo% vs. simple_bot, avg. reward: 0.861, 10.343 sec/game, 43.4 min. total, 566.2 MB
smelting_pointy v21 1283 games, 2424816 moves, e=0.010, loss: 0.9, +, 42.3% elo% vs. simple_bot, avg. reward: 0.861, 10.323 sec/game, 43.5 min. total, 566.6 MB
smelting_pointy v21 1284 games, 2428105 moves, e=0.010, loss: 0.8, -, 40.4% elo% vs. simple_bot, avg. reward: 0.861, 10.311 sec/game, 43.7 min. total, 567.7 MB
smelting_pointy v21 1285 games, 2431667 moves, e=0.010, loss: 0.9, +, 43.1% elo% vs. simple_bot, avg. reward: 0.859, 10.416 sec/game, 43.9 min. total, 565.7 MB
smelting_pointy v21 1286 games, 2435468 moves, e=0.010, loss: 0.8, ., 43.4% elo% vs. simple_bot, avg. reward: 0.856, 10.543 sec/game, 44.1 min. total, 568.7 MB
smelting_pointy v21 1287 games, 2438872 moves, e=0.010, loss: 0.8, -, 41.4% elo% vs. simple_bot, avg. reward: 0.854, 10.503 sec/game, 44.3 min. total, 568.2 MB
smelting_pointy v21 1288 games, 2442181 moves, e=0.010, loss: 0.8, -, 39.6% elo% vs. simple_bot, avg. reward: 0.854, 10.441 sec/game, 44.4 min. total, 568.6 MB
smelting_pointy v21 1289 games, 2445613 moves, e=0.010, loss: 0.8, -, 37.9% elo% vs. simple_bot, avg. reward: 0.853, 10.433 sec/game, 44.6 min. total, 569.1 MB
smelting_pointy v21 1290 games, 2448925 moves, e=0.010, loss: 0.9, +, 40.6% elo% vs. simple_bot, avg. reward: 0.851, 10.384 sec/game, 44.8 min. total, 569.3 MB
smelting_pointy v21 1291 games, 2452259 moves, e=0.010, loss: 0.8, -, 38.8% elo% vs. simple_bot, avg. reward: 0.849, 10.347 sec/game, 45.0 min. total, 569.5 MB
smelting_pointy v21 1292 games, 2455268 moves, e=0.010, loss: 0.8, +, 41.5% elo% vs. simple_bot, avg. reward: 0.851, 10.305 sec/game, 45.1 min. total, 569.0 MB
smelting_pointy v21 1293 games, 2458365 moves, e=0.010, loss: 0.9, -, 39.7% elo% vs. simple_bot, avg. reward: 0.851, 10.263 sec/game, 45.3 min. total, 570.1 MB
smelting_pointy v21 1294 games, 2461537 moves, e=0.010, loss: 0.8, ., 40.1% elo% vs. simple_bot, avg. reward: 0.852, 10.169 sec/game, 45.4 min. total, 572.9 MB
smelting_pointy v21 1295 games, 2465108 moves, e=0.010, loss: 0.8, +, 42.8% elo% vs. simple_bot, avg. reward: 0.852, 10.172 sec/game, 45.6 min. total, 573.8 MB
smelting_pointy v21 1296 games, 2468599 moves, e=0.010, loss: 0.9, -, 40.9% elo% vs. simple_bot, avg. reward: 0.852, 10.166 sec/game, 45.8 min. total, 574.4 MB
smelting_pointy v21 1297 games, 2471964 moves, e=0.010, loss: 0.8, +, 43.5% elo% vs. simple_bot, avg. reward: 0.853, 10.180 sec/game, 45.9 min. total, 574.7 MB
