preseason_shawl v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 302.3 MB
preseason_shawl v10 762 games, 703192 moves, e=0.304, loss: 6.9, -, 9.3% elo% vs. random_no_suicide, avg. reward: -5.365, 2.973 sec/game, 23.8 min. total, 466.1 MB
preseason_shawl v10 763 games, 704361 moves, e=0.303, loss: 6.6, -, 9.2% elo% vs. random_no_suicide, avg. reward: -5.352, 2.920 sec/game, 23.8 min. total, 465.9 MB
preseason_shawl v10 764 games, 705608 moves, e=0.301, loss: 6.7, -, 9.0% elo% vs. random_no_suicide, avg. reward: -5.351, 2.926 sec/game, 23.9 min. total, 466.0 MB
preseason_shawl v10 765 games, 706730 moves, e=0.300, loss: 6.1, -, 8.9% elo% vs. random_no_suicide, avg. reward: -5.356, 2.911 sec/game, 23.9 min. total, 465.7 MB
preseason_shawl v10 766 games, 707927 moves, e=0.299, loss: 6.2, -, 8.8% elo% vs. random_no_suicide, avg. reward: -5.356, 2.923 sec/game, 24.0 min. total, 466.5 MB
preseason_shawl v10 767 games, 709164 moves, e=0.298, loss: 5.8, -, 8.6% elo% vs. random_no_suicide, avg. reward: -5.357, 2.911 sec/game, 24.0 min. total, 466.2 MB
preseason_shawl v10 768 games, 710333 moves, e=0.297, loss: 5.7, -, 8.5% elo% vs. random_no_suicide, avg. reward: -5.345, 2.908 sec/game, 24.1 min. total, 466.7 MB
preseason_shawl v10 769 games, 711777 moves, e=0.295, loss: 5.9, -, 8.4% elo% vs. random_no_suicide, avg. reward: -5.324, 2.918 sec/game, 24.2 min. total, 468.9 MB
preseason_shawl v10 770 games, 712959 moves, e=0.294, loss: 5.9, -, 8.3% elo% vs. random_no_suicide, avg. reward: -5.312, 2.911 sec/game, 24.2 min. total, 469.4 MB
preseason_shawl v10 771 games, 714240 moves, e=0.293, loss: 5.9, -, 8.2% elo% vs. random_no_suicide, avg. reward: -5.299, 2.980 sec/game, 24.3 min. total, 469.7 MB
preseason_shawl v10 772 games, 715482 moves, e=0.292, loss: 5.7, -, 8.1% elo% vs. random_no_suicide, avg. reward: -5.293, 2.980 sec/game, 24.3 min. total, 469.6 MB
preseason_shawl v10 773 games, 716645 moves, e=0.291, loss: 6.2, -, 7.9% elo% vs. random_no_suicide, avg. reward: -5.289, 2.953 sec/game, 24.4 min. total, 469.3 MB
preseason_shawl v10 774 games, 717821 moves, e=0.289, loss: 6.4, -, 7.8% elo% vs. random_no_suicide, avg. reward: -5.279, 2.940 sec/game, 24.4 min. total, 470.1 MB
preseason_shawl v10 775 games, 719008 moves, e=0.288, loss: 6.3, -, 7.7% elo% vs. random_no_suicide, avg. reward: -5.276, 2.966 sec/game, 24.5 min. total, 469.9 MB
preseason_shawl v10 776 games, 720212 moves, e=0.287, loss: 6.3, -, 7.6% elo% vs. random_no_suicide, avg. reward: -5.272, 3.027 sec/game, 24.5 min. total, 469.9 MB
preseason_shawl v10 777 games, 721638 moves, e=0.286, loss: 6.2, -, 7.5% elo% vs. random_no_suicide, avg. reward: -5.262, 3.048 sec/game, 24.6 min. total, 471.6 MB
preseason_shawl v10 778 games, 722761 moves, e=0.284, loss: 6.7, -, 7.4% elo% vs. random_no_suicide, avg. reward: -5.258, 3.071 sec/game, 24.6 min. total, 471.7 MB
preseason_shawl v10 779 games, 723935 moves, e=0.283, loss: 6.6, -, 7.3% elo% vs. random_no_suicide, avg. reward: -5.253, 3.078 sec/game, 24.7 min. total, 472.6 MB
preseason_shawl v10 780 games, 725262 moves, e=0.282, loss: 6.9, -, 7.3% elo% vs. random_no_suicide, avg. reward: -5.254, 3.083 sec/game, 24.7 min. total, 472.5 MB
preseason_shawl v10 781 games, 726420 moves, e=0.281, loss: 7.2, -, 7.2% elo% vs. random_no_suicide, avg. reward: -5.257, 3.085 sec/game, 24.8 min. total, 472.1 MB
preseason_shawl v10 782 games, 727572 moves, e=0.280, loss: 7.1, -, 7.1% elo% vs. random_no_suicide, avg. reward: -5.265, 3.090 sec/game, 24.8 min. total, 472.6 MB
preseason_shawl v10 783 games, 728732 moves, e=0.279, loss: 7.2, -, 7.0% elo% vs. random_no_suicide, avg. reward: -5.271, 3.099 sec/game, 24.9 min. total, 472.6 MB
preseason_shawl v10 784 games, 729803 moves, e=0.277, loss: 6.9, -, 6.9% elo% vs. random_no_suicide, avg. reward: -5.284, 3.082 sec/game, 24.9 min. total, 472.8 MB
preseason_shawl v10 785 games, 731163 moves, e=0.276, loss: 6.7, -, 6.8% elo% vs. random_no_suicide, avg. reward: -5.280, 3.096 sec/game, 25.0 min. total, 473.4 MB
preseason_shawl v10 786 games, 732371 moves, e=0.275, loss: 6.4, -, 6.7% elo% vs. random_no_suicide, avg. reward: -5.277, 3.087 sec/game, 25.0 min. total, 475.9 MB
preseason_shawl v10 787 games, 733605 moves, e=0.274, loss: 6.7, -, 6.7% elo% vs. random_no_suicide, avg. reward: -5.275, 3.082 sec/game, 25.1 min. total, 475.8 MB
preseason_shawl v10 788 games, 734739 moves, e=0.273, loss: 7.0, -, 6.6% elo% vs. random_no_suicide, avg. reward: -5.271, 3.081 sec/game, 25.1 min. total, 476.6 MB
preseason_shawl v10 789 games, 736126 moves, e=0.271, loss: 6.7, -, 6.5% elo% vs. random_no_suicide, avg. reward: -5.266, 3.071 sec/game, 25.2 min. total, 476.5 MB
preseason_shawl v10 790 games, 737480 moves, e=0.270, loss: 6.3, -, 6.4% elo% vs. random_no_suicide, avg. reward: -5.254, 3.094 sec/game, 25.2 min. total, 476.3 MB
preseason_shawl v10 791 games, 738804 moves, e=0.269, loss: 6.2, -, 6.4% elo% vs. random_no_suicide, avg. reward: -5.239, 3.052 sec/game, 25.3 min. total, 476.6 MB
preseason_shawl v10 792 games, 740186 moves, e=0.267, loss: 5.9, -, 6.3% elo% vs. random_no_suicide, avg. reward: -5.225, 3.070 sec/game, 25.3 min. total, 476.6 MB
preseason_shawl v10 793 games, 741387 moves, e=0.266, loss: 5.9, -, 6.2% elo% vs. random_no_suicide, avg. reward: -5.217, 3.065 sec/game, 25.4 min. total, 477.3 MB
preseason_shawl v10 794 games, 742680 moves, e=0.265, loss: 6.3, -, 6.2% elo% vs. random_no_suicide, avg. reward: -5.208, 3.080 sec/game, 25.4 min. total, 478.0 MB
preseason_shawl v10 795 games, 743847 moves, e=0.264, loss: 6.5, -, 6.1% elo% vs. random_no_suicide, avg. reward: -5.194, 3.066 sec/game, 25.5 min. total, 478.4 MB
preseason_shawl v10 796 games, 745021 moves, e=0.262, loss: 6.0, -, 6.0% elo% vs. random_no_suicide, avg. reward: -5.190, 3.030 sec/game, 25.5 min. total, 478.0 MB
preseason_shawl v10 797 games, 746330 moves, e=0.261, loss: 6.2, -, 6.0% elo% vs. random_no_suicide, avg. reward: -5.182, 3.017 sec/game, 25.6 min. total, 478.2 MB
preseason_shawl v10 798 games, 747431 moves, e=0.260, loss: 6.2, -, 5.9% elo% vs. random_no_suicide, avg. reward: -5.181, 2.983 sec/game, 25.6 min. total, 478.0 MB
preseason_shawl v10 799 games, 748631 moves, e=0.259, loss: 6.5, -, 5.9% elo% vs. random_no_suicide, avg. reward: -5.175, 2.971 sec/game, 25.7 min. total, 478.7 MB
preseason_shawl v10 800 games, 749849 moves, e=0.258, loss: 7.0, -, 5.8% elo% vs. random_no_suicide, avg. reward: -5.167, 2.960 sec/game, 25.7 min. total, 478.9 MB
preseason_shawl v11 801 games, 750916 moves, e=0.257, loss: 7.0, -, 47.7% elo% vs. random_no_suicide, avg. reward: -5.166, 2.942 sec/game, 25.8 min. total, 479.8 MB
preseason_shawl v11 802 games, 752215 moves, e=0.255, loss: 6.8, -, 45.5% elo% vs. random_no_suicide, avg. reward: -5.161, 2.948 sec/game, 25.8 min. total, 481.5 MB
preseason_shawl v11 803 games, 753552 moves, e=0.254, loss: 6.7, -, 43.4% elo% vs. random_no_suicide, avg. reward: -5.151, 2.981 sec/game, 25.9 min. total, 482.1 MB
preseason_shawl v11 804 games, 754732 moves, e=0.253, loss: 6.5, -, 41.5% elo% vs. random_no_suicide, avg. reward: -5.155, 2.988 sec/game, 25.9 min. total, 482.0 MB
preseason_shawl v11 805 games, 756146 moves, e=0.251, loss: 6.4, -, 39.6% elo% vs. random_no_suicide, avg. reward: -5.145, 2.989 sec/game, 26.0 min. total, 481.6 MB
preseason_shawl v11 806 games, 757522 moves, e=0.250, loss: 6.5, -, 37.9% elo% vs. random_no_suicide, avg. reward: -5.130, 3.013 sec/game, 26.0 min. total, 482.0 MB
preseason_shawl v11 807 games, 758704 moves, e=0.249, loss: 6.7, -, 36.3% elo% vs. random_no_suicide, avg. reward: -5.129, 2.994 sec/game, 26.1 min. total, 482.6 MB
preseason_shawl v11 808 games, 760266 moves, e=0.247, loss: 6.1, -, 34.8% elo% vs. random_no_suicide, avg. reward: -5.114, 3.020 sec/game, 26.1 min. total, 482.7 MB
preseason_shawl v11 809 games, 761797 moves, e=0.246, loss: 5.9, -, 33.3% elo% vs. random_no_suicide, avg. reward: -5.098, 3.041 sec/game, 26.2 min. total, 485.0 MB
preseason_shawl v11 810 games, 763351 moves, e=0.244, loss: 5.9, -, 32.0% elo% vs. random_no_suicide, avg. reward: -5.079, 3.060 sec/game, 26.2 min. total, 485.4 MB
preseason_shawl v11 811 games, 764702 moves, e=0.243, loss: 6.1, -, 30.7% elo% vs. random_no_suicide, avg. reward: -5.065, 3.085 sec/game, 26.3 min. total, 485.5 MB
preseason_shawl v11 812 games, 766105 moves, e=0.242, loss: 6.4, -, 29.5% elo% vs. random_no_suicide, avg. reward: -5.045, 3.084 sec/game, 26.4 min. total, 485.5 MB
preseason_shawl v11 813 games, 767241 moves, e=0.240, loss: 6.4, -, 28.4% elo% vs. random_no_suicide, avg. reward: -5.044, 3.076 sec/game, 26.4 min. total, 485.3 MB
preseason_shawl v11 814 games, 768612 moves, e=0.239, loss: 6.4, -, 27.3% elo% vs. random_no_suicide, avg. reward: -5.036, 3.071 sec/game, 26.5 min. total, 486.1 MB
preseason_shawl v11 815 games, 769925 moves, e=0.238, loss: 6.7, -, 26.4% elo% vs. random_no_suicide, avg. reward: -5.026, 3.089 sec/game, 26.5 min. total, 486.0 MB
preseason_shawl v11 816 games, 771355 moves, e=0.236, loss: 6.8, -, 25.4% elo% vs. random_no_suicide, avg. reward: -5.026, 3.113 sec/game, 26.6 min. total, 486.2 MB
preseason_shawl v11 817 games, 772650 moves, e=0.235, loss: 6.6, -, 24.5% elo% vs. random_no_suicide, avg. reward: -5.011, 3.111 sec/game, 26.6 min. total, 487.8 MB
preseason_shawl v11 818 games, 774055 moves, e=0.234, loss: 6.9, -, 23.7% elo% vs. random_no_suicide, avg. reward: -4.998, 3.137 sec/game, 26.7 min. total, 488.0 MB
preseason_shawl v11 819 games, 775388 moves, e=0.232, loss: 6.7, -, 22.9% elo% vs. random_no_suicide, avg. reward: -4.983, 3.153 sec/game, 26.7 min. total, 487.9 MB
preseason_shawl v11 820 games, 776592 moves, e=0.231, loss: 6.5, -, 22.2% elo% vs. random_no_suicide, avg. reward: -4.985, 3.143 sec/game, 26.8 min. total, 487.8 MB
preseason_shawl v11 821 games, 777826 moves, e=0.230, loss: 6.2, -, 21.5% elo% vs. random_no_suicide, avg. reward: -4.990, 3.127 sec/game, 26.8 min. total, 487.9 MB
preseason_shawl v11 822 games, 779330 moves, e=0.228, loss: 6.0, -, 20.8% elo% vs. random_no_suicide, avg. reward: -4.982, 3.121 sec/game, 26.9 min. total, 488.4 MB
preseason_shawl v11 823 games, 780623 moves, e=0.227, loss: 6.5, -, 20.2% elo% vs. random_no_suicide, avg. reward: -4.977, 3.078 sec/game, 26.9 min. total, 488.6 MB
preseason_shawl v11 824 games, 781867 moves, e=0.226, loss: 6.5, -, 19.6% elo% vs. random_no_suicide, avg. reward: -4.967, 3.070 sec/game, 26.9 min. total, 490.3 MB
preseason_shawl v11 825 games, 783069 moves, e=0.225, loss: 6.6, -, 19.1% elo% vs. random_no_suicide, avg. reward: -4.970, 3.037 sec/game, 27.0 min. total, 489.8 MB
preseason_shawl v11 826 games, 784219 moves, e=0.224, loss: 6.9, -, 18.5% elo% vs. random_no_suicide, avg. reward: -4.971, 2.991 sec/game, 27.0 min. total, 490.3 MB
preseason_shawl v11 827 games, 785617 moves, e=0.222, loss: 6.7, -, 18.0% elo% vs. random_no_suicide, avg. reward: -4.971, 3.008 sec/game, 27.1 min. total, 490.0 MB
preseason_shawl v11 828 games, 786966 moves, e=0.221, loss: 6.5, -, 17.5% elo% vs. random_no_suicide, avg. reward: -4.963, 2.981 sec/game, 27.1 min. total, 490.4 MB
preseason_shawl v11 829 games, 788471 moves, e=0.219, loss: 6.8, -, 17.1% elo% vs. random_no_suicide, avg. reward: -4.942, 2.953 sec/game, 27.2 min. total, 490.7 MB
preseason_shawl v11 830 games, 789798 moves, e=0.218, loss: 6.8, -, 16.6% elo% vs. random_no_suicide, avg. reward: -4.927, 2.913 sec/game, 27.2 min. total, 491.2 MB
preseason_shawl v11 831 games, 791330 moves, e=0.217, loss: 6.9, -, 16.2% elo% vs. random_no_suicide, avg. reward: -4.906, 2.893 sec/game, 27.3 min. total, 493.2 MB
preseason_shawl v11 832 games, 792599 moves, e=0.215, loss: 6.6, -, 15.8% elo% vs. random_no_suicide, avg. reward: -4.893, 2.867 sec/game, 27.3 min. total, 493.1 MB
preseason_shawl v11 833 games, 793987 moves, e=0.214, loss: 6.6, -, 15.4% elo% vs. random_no_suicide, avg. reward: -4.882, 2.869 sec/game, 27.4 min. total, 494.0 MB
preseason_shawl v11 834 games, 795192 moves, e=0.213, loss: 6.6, -, 15.1% elo% vs. random_no_suicide, avg. reward: -4.882, 2.842 sec/game, 27.4 min. total, 494.2 MB
preseason_shawl v11 835 games, 796604 moves, e=0.211, loss: 6.7, -, 14.7% elo% vs. random_no_suicide, avg. reward: -4.863, 2.819 sec/game, 27.4 min. total, 494.2 MB
preseason_shawl v11 836 games, 797834 moves, e=0.210, loss: 6.9, -, 14.4% elo% vs. random_no_suicide, avg. reward: -4.864, 2.788 sec/game, 27.5 min. total, 494.5 MB
preseason_shawl v11 837 games, 799099 moves, e=0.209, loss: 6.9, -, 14.0% elo% vs. random_no_suicide, avg. reward: -4.859, 2.763 sec/game, 27.5 min. total, 494.5 MB
preseason_shawl v11 838 games, 800397 moves, e=0.208, loss: 7.0, -, 13.7% elo% vs. random_no_suicide, avg. reward: -4.849, 2.746 sec/game, 27.6 min. total, 495.1 MB
preseason_shawl v11 839 games, 801797 moves, e=0.206, loss: 6.8, -, 13.4% elo% vs. random_no_suicide, avg. reward: -4.843, 2.737 sec/game, 27.6 min. total, 496.8 MB
preseason_shawl v11 840 games, 803362 moves, e=0.205, loss: 6.3, -, 13.1% elo% vs. random_no_suicide, avg. reward: -4.813, 2.740 sec/game, 27.7 min. total, 496.6 MB
preseason_shawl v11 841 games, 804795 moves, e=0.203, loss: 6.6, -, 12.9% elo% vs. random_no_suicide, avg. reward: -4.805, 2.760 sec/game, 27.7 min. total, 497.5 MB
preseason_shawl v11 842 games, 806256 moves, e=0.202, loss: 6.8, -, 12.6% elo% vs. random_no_suicide, avg. reward: -4.795, 2.750 sec/game, 27.8 min. total, 497.5 MB
preseason_shawl v11 843 games, 807730 moves, e=0.200, loss: 6.6, -, 12.4% elo% vs. random_no_suicide, avg. reward: -4.778, 2.767 sec/game, 27.8 min. total, 497.7 MB
preseason_shawl v11 844 games, 809202 moves, e=0.199, loss: 6.6, -, 12.1% elo% vs. random_no_suicide, avg. reward: -4.761, 2.779 sec/game, 27.9 min. total, 497.7 MB
preseason_shawl v11 845 games, 810509 moves, e=0.198, loss: 6.4, -, 11.9% elo% vs. random_no_suicide, avg. reward: -4.757, 2.790 sec/game, 27.9 min. total, 497.1 MB
preseason_shawl v11 846 games, 811757 moves, e=0.196, loss: 6.5, -, 11.7% elo% vs. random_no_suicide, avg. reward: -4.756, 2.798 sec/game, 28.0 min. total, 498.1 MB
preseason_shawl v11 847 games, 813294 moves, e=0.195, loss: 6.2, -, 11.4% elo% vs. random_no_suicide, avg. reward: -4.747, 2.801 sec/game, 28.0 min. total, 500.1 MB
preseason_shawl v11 848 games, 814533 moves, e=0.194, loss: 6.5, -, 11.2% elo% vs. random_no_suicide, avg. reward: -4.761, 2.796 sec/game, 28.1 min. total, 499.8 MB
preseason_shawl v11 849 games, 815655 moves, e=0.193, loss: 7.0, -, 11.0% elo% vs. random_no_suicide, avg. reward: -4.769, 2.770 sec/game, 28.1 min. total, 500.5 MB
preseason_shawl v11 850 games, 816973 moves, e=0.191, loss: 7.1, -, 10.8% elo% vs. random_no_suicide, avg. reward: -4.766, 2.764 sec/game, 28.1 min. total, 500.6 MB
preseason_shawl v11 851 games, 818265 moves, e=0.190, loss: 7.2, -, 10.6% elo% vs. random_no_suicide, avg. reward: -4.759, 2.741 sec/game, 28.2 min. total, 500.9 MB
preseason_shawl v11 852 games, 819946 moves, e=0.188, loss: 7.1, -, 10.4% elo% vs. random_no_suicide, avg. reward: -4.739, 2.771 sec/game, 28.2 min. total, 501.5 MB
preseason_shawl v11 853 games, 821180 moves, e=0.187, loss: 7.3, -, 10.3% elo% vs. random_no_suicide, avg. reward: -4.734, 2.763 sec/game, 28.3 min. total, 501.2 MB
preseason_shawl v11 854 games, 822553 moves, e=0.186, loss: 7.4, -, 10.1% elo% vs. random_no_suicide, avg. reward: -4.727, 2.782 sec/game, 28.3 min. total, 503.3 MB
preseason_shawl v11 855 games, 824223 moves, e=0.184, loss: 7.1, -, 9.9% elo% vs. random_no_suicide, avg. reward: -4.714, 2.810 sec/game, 28.4 min. total, 502.7 MB
preseason_shawl v11 856 games, 825449 moves, e=0.183, loss: 7.1, -, 9.8% elo% vs. random_no_suicide, avg. reward: -4.697, 2.803 sec/game, 28.4 min. total, 503.0 MB
preseason_shawl v11 857 games, 826670 moves, e=0.182, loss: 7.0, -, 9.6% elo% vs. random_no_suicide, avg. reward: -4.688, 2.810 sec/game, 28.5 min. total, 503.4 MB
preseason_shawl v11 858 games, 828048 moves, e=0.180, loss: 7.0, -, 9.5% elo% vs. random_no_suicide, avg. reward: -4.681, 2.812 sec/game, 28.5 min. total, 503.2 MB
preseason_shawl v11 859 games, 829409 moves, e=0.179, loss: 6.8, -, 9.3% elo% vs. random_no_suicide, avg. reward: -4.678, 2.810 sec/game, 28.6 min. total, 503.2 MB
preseason_shawl v11 860 games, 830529 moves, e=0.178, loss: 6.5, -, 9.2% elo% vs. random_no_suicide, avg. reward: -4.684, 2.775 sec/game, 28.6 min. total, 502.9 MB
preseason_shawl v11 861 games, 831661 moves, e=0.177, loss: 6.8, -, 9.0% elo% vs. random_no_suicide, avg. reward: -4.688, 2.758 sec/game, 28.6 min. total, 504.7 MB
preseason_shawl v11 862 games, 832820 moves, e=0.176, loss: 6.9, -, 8.9% elo% vs. random_no_suicide, avg. reward: -4.688, 2.734 sec/game, 28.7 min. total, 506.0 MB
preseason_shawl v11 863 games, 833986 moves, e=0.174, loss: 7.1, -, 8.8% elo% vs. random_no_suicide, avg. reward: -4.682, 2.719 sec/game, 28.7 min. total, 506.0 MB
preseason_shawl v11 864 games, 835325 moves, e=0.173, loss: 7.2, -, 8.6% elo% vs. random_no_suicide, avg. reward: -4.677, 2.706 sec/game, 28.8 min. total, 506.1 MB
preseason_shawl v11 865 games, 836472 moves, e=0.172, loss: 7.6, -, 8.5% elo% vs. random_no_suicide, avg. reward: -4.674, 2.688 sec/game, 28.8 min. total, 506.0 MB
preseason_shawl v11 866 games, 837617 moves, e=0.171, loss: 7.4, -, 8.4% elo% vs. random_no_suicide, avg. reward: -4.677, 2.680 sec/game, 28.9 min. total, 506.3 MB
preseason_shawl v11 867 games, 838944 moves, e=0.169, loss: 7.4, -, 8.3% elo% vs. random_no_suicide, avg. reward: -4.670, 2.666 sec/game, 28.9 min. total, 506.6 MB
preseason_shawl v11 868 games, 840058 moves, e=0.168, loss: 7.2, -, 8.1% elo% vs. random_no_suicide, avg. reward: -4.671, 2.637 sec/game, 28.9 min. total, 506.6 MB
preseason_shawl v11 869 games, 841516 moves, e=0.167, loss: 6.9, -, 8.0% elo% vs. random_no_suicide, avg. reward: -4.670, 2.672 sec/game, 29.0 min. total, 507.2 MB
preseason_shawl v11 870 games, 842777 moves, e=0.166, loss: 6.6, -, 7.9% elo% vs. random_no_suicide, avg. reward: -4.665, 2.669 sec/game, 29.0 min. total, 508.6 MB
preseason_shawl v11 871 games, 844239 moves, e=0.164, loss: 6.7, -, 7.8% elo% vs. random_no_suicide, avg. reward: -4.660, 2.688 sec/game, 29.1 min. total, 508.8 MB
preseason_shawl v11 872 games, 845487 moves, e=0.163, loss: 7.3, -, 7.7% elo% vs. random_no_suicide, avg. reward: -4.657, 2.655 sec/game, 29.1 min. total, 508.8 MB
preseason_shawl v11 873 games, 846679 moves, e=0.162, loss: 7.1, -, 7.6% elo% vs. random_no_suicide, avg. reward: -4.655, 2.644 sec/game, 29.2 min. total, 508.3 MB
preseason_shawl v11 874 games, 847940 moves, e=0.161, loss: 6.6, -, 7.5% elo% vs. random_no_suicide, avg. reward: -4.651, 2.634 sec/game, 29.2 min. total, 508.5 MB
preseason_shawl v11 875 games, 849343 moves, e=0.159, loss: 6.6, -, 7.4% elo% vs. random_no_suicide, avg. reward: -4.640, 2.616 sec/game, 29.3 min. total, 509.0 MB
preseason_shawl v11 876 games, 850956 moves, e=0.158, loss: 6.5, -, 7.3% elo% vs. random_no_suicide, avg. reward: -4.618, 2.655 sec/game, 29.3 min. total, 509.1 MB
preseason_shawl v11 877 games, 852279 moves, e=0.156, loss: 6.5, -, 7.2% elo% vs. random_no_suicide, avg. reward: -4.619, 2.657 sec/game, 29.4 min. total, 510.9 MB
preseason_shawl v11 878 games, 853568 moves, e=0.155, loss: 7.0, -, 7.2% elo% vs. random_no_suicide, avg. reward: -4.611, 2.643 sec/game, 29.4 min. total, 512.3 MB
preseason_shawl v11 879 games, 854832 moves, e=0.154, loss: 7.1, -, 7.1% elo% vs. random_no_suicide, avg. reward: -4.594, 2.638 sec/game, 29.4 min. total, 513.0 MB
preseason_shawl v11 880 games, 856070 moves, e=0.152, loss: 7.4, -, 7.0% elo% vs. random_no_suicide, avg. reward: -4.596, 2.648 sec/game, 29.5 min. total, 512.6 MB
preseason_shawl v11 881 games, 857404 moves, e=0.151, loss: 7.3, -, 6.9% elo% vs. random_no_suicide, avg. reward: -4.584, 2.655 sec/game, 29.5 min. total, 513.2 MB
preseason_shawl v11 882 games, 858599 moves, e=0.150, loss: 7.1, -, 6.8% elo% vs. random_no_suicide, avg. reward: -4.578, 2.656 sec/game, 29.6 min. total, 513.5 MB
preseason_shawl v11 883 games, 859969 moves, e=0.149, loss: 7.2, -, 6.7% elo% vs. random_no_suicide, avg. reward: -4.563, 2.664 sec/game, 29.6 min. total, 513.7 MB
preseason_shawl v11 884 games, 861801 moves, e=0.147, loss: 6.9, -, 6.7% elo% vs. random_no_suicide, avg. reward: -4.529, 2.713 sec/game, 29.7 min. total, 513.8 MB
preseason_shawl v11 885 games, 863348 moves, e=0.145, loss: 7.3, -, 6.6% elo% vs. random_no_suicide, avg. reward: -4.517, 2.749 sec/game, 29.7 min. total, 515.1 MB
preseason_shawl v11 886 games, 864695 moves, e=0.144, loss: 6.9, -, 6.5% elo% vs. random_no_suicide, avg. reward: -4.513, 2.771 sec/game, 29.8 min. total, 515.2 MB
preseason_shawl v11 887 games, 865950 moves, e=0.143, loss: 6.8, -, 6.4% elo% vs. random_no_suicide, avg. reward: -4.508, 2.764 sec/game, 29.8 min. total, 515.5 MB
