dispersal_cartoon v0 0 games, 0 moves, e=1.000, loss: nan,  , 50.0% elo% vs. , avg. reward: nan, nan sec/game, 0.0 min. total, 306.3 MB
dispersal_cartoon v15 1038 games, 1751485 moves, e=0.010, loss: 211.2, -, 7.1% elo% vs. gir, avg. reward: 11.643, 8.888 sec/game, 86.5 min. total, 494.5 MB
dispersal_cartoon v15 1039 games, 1755218 moves, e=0.010, loss: 211.7, -, 7.0% elo% vs. gir, avg. reward: 11.646, 8.887 sec/game, 86.7 min. total, 496.7 MB
dispersal_cartoon v15 1040 games, 1758865 moves, e=0.010, loss: 228.0, ., 7.6% elo% vs. gir, avg. reward: 11.682, 8.887 sec/game, 86.8 min. total, 497.6 MB
dispersal_cartoon v15 1041 games, 1762781 moves, e=0.010, loss: 199.5, -, 7.5% elo% vs. gir, avg. reward: 11.684, 8.917 sec/game, 87.0 min. total, 496.3 MB
dispersal_cartoon v15 1042 games, 1766619 moves, e=0.010, loss: 199.8, -, 7.4% elo% vs. gir, avg. reward: 11.678, 9.008 sec/game, 87.1 min. total, 496.5 MB
dispersal_cartoon v15 1043 games, 1770545 moves, e=0.010, loss: 193.5, -, 7.3% elo% vs. gir, avg. reward: 11.700, 9.076 sec/game, 87.3 min. total, 496.5 MB
dispersal_cartoon v15 1044 games, 1774280 moves, e=0.010, loss: 219.6, -, 7.2% elo% vs. gir, avg. reward: 11.680, 9.152 sec/game, 87.5 min. total, 501.7 MB
dispersal_cartoon v15 1045 games, 1778435 moves, e=0.010, loss: 222.8, -, 7.1% elo% vs. gir, avg. reward: 11.726, 9.211 sec/game, 87.7 min. total, 500.7 MB
dispersal_cartoon v15 1046 games, 1781827 moves, e=0.010, loss: 224.2, -, 7.0% elo% vs. gir, avg. reward: 11.723, 9.191 sec/game, 87.8 min. total, 501.9 MB
dispersal_cartoon v15 1047 games, 1785415 moves, e=0.010, loss: 222.2, -, 6.9% elo% vs. gir, avg. reward: 11.728, 9.156 sec/game, 87.9 min. total, 501.2 MB
dispersal_cartoon v15 1048 games, 1789209 moves, e=0.010, loss: 233.1, -, 6.8% elo% vs. gir, avg. reward: 11.726, 9.118 sec/game, 88.1 min. total, 503.5 MB
dispersal_cartoon v15 1049 games, 1793020 moves, e=0.010, loss: 224.7, -, 6.8% elo% vs. gir, avg. reward: 11.717, 9.162 sec/game, 88.2 min. total, 502.4 MB
dispersal_cartoon v15 1050 games, 1796466 moves, e=0.010, loss: 232.8, -, 6.7% elo% vs. gir, avg. reward: 11.703, 9.199 sec/game, 88.4 min. total, 503.2 MB
dispersal_cartoon v15 1051 games, 1800077 moves, e=0.010, loss: 230.2, -, 6.6% elo% vs. gir, avg. reward: 11.715, 9.275 sec/game, 88.6 min. total, 505.9 MB
dispersal_cartoon v15 1052 games, 1804031 moves, e=0.010, loss: 231.1, -, 6.5% elo% vs. gir, avg. reward: 11.719, 9.373 sec/game, 88.8 min. total, 505.6 MB
dispersal_cartoon v15 1053 games, 1808016 moves, e=0.010, loss: 241.7, -, 6.5% elo% vs. gir, avg. reward: 11.727, 9.437 sec/game, 88.9 min. total, 507.3 MB
dispersal_cartoon v15 1054 games, 1811901 moves, e=0.010, loss: 225.6, -, 6.4% elo% vs. gir, avg. reward: 11.754, 9.444 sec/game, 89.1 min. total, 504.3 MB
dispersal_cartoon v15 1055 games, 1815650 moves, e=0.010, loss: 201.0, -, 6.3% elo% vs. gir, avg. reward: 11.743, 9.454 sec/game, 89.2 min. total, 505.2 MB
dispersal_cartoon v15 1056 games, 1819622 moves, e=0.010, loss: 213.6, -, 6.3% elo% vs. gir, avg. reward: 11.767, 9.518 sec/game, 89.4 min. total, 505.9 MB
dispersal_cartoon v15 1057 games, 1823512 moves, e=0.010, loss: 227.4, -, 6.2% elo% vs. gir, avg. reward: 11.765, 9.574 sec/game, 89.5 min. total, 509.3 MB
dispersal_cartoon v15 1058 games, 1827290 moves, e=0.010, loss: 238.2, -, 6.1% elo% vs. gir, avg. reward: 11.761, 9.550 sec/game, 89.7 min. total, 508.7 MB
dispersal_cartoon v15 1059 games, 1831112 moves, e=0.010, loss: 222.0, -, 6.1% elo% vs. gir, avg. reward: 11.735, 9.621 sec/game, 89.9 min. total, 510.3 MB
dispersal_cartoon v15 1060 games, 1834742 moves, e=0.010, loss: 226.9, -, 6.0% elo% vs. gir, avg. reward: 11.764, 9.606 sec/game, 90.0 min. total, 510.5 MB
dispersal_cartoon v15 1061 games, 1838802 moves, e=0.010, loss: 263.9, -, 5.9% elo% vs. gir, avg. reward: 11.782, 9.570 sec/game, 90.2 min. total, 508.7 MB
dispersal_cartoon v15 1062 games, 1842761 moves, e=0.010, loss: 266.7, -, 5.9% elo% vs. gir, avg. reward: 11.756, 9.507 sec/game, 90.3 min. total, 510.1 MB
dispersal_cartoon v15 1063 games, 1846658 moves, e=0.010, loss: 226.2, -, 5.8% elo% vs. gir, avg. reward: 11.759, 9.449 sec/game, 90.5 min. total, 508.0 MB
dispersal_cartoon v15 1064 games, 1850856 moves, e=0.010, loss: 190.7, -, 5.8% elo% vs. gir, avg. reward: 11.752, 9.437 sec/game, 90.6 min. total, 510.9 MB
dispersal_cartoon v15 1065 games, 1854832 moves, e=0.010, loss: 172.5, -, 5.7% elo% vs. gir, avg. reward: 11.770, 9.365 sec/game, 90.8 min. total, 509.7 MB
dispersal_cartoon v15 1066 games, 1858899 moves, e=0.010, loss: 179.8, -, 5.6% elo% vs. gir, avg. reward: 11.755, 9.440 sec/game, 90.9 min. total, 510.1 MB
dispersal_cartoon v15 1067 games, 1863154 moves, e=0.010, loss: 197.1, -, 5.6% elo% vs. gir, avg. reward: 11.771, 9.529 sec/game, 91.1 min. total, 511.3 MB
dispersal_cartoon v15 1068 games, 1866985 moves, e=0.010, loss: 212.7, -, 5.5% elo% vs. gir, avg. reward: 11.779, 9.502 sec/game, 91.2 min. total, 512.5 MB
dispersal_cartoon v15 1069 games, 1870848 moves, e=0.010, loss: 218.1, -, 5.5% elo% vs. gir, avg. reward: 11.810, 9.492 sec/game, 91.4 min. total, 513.9 MB
dispersal_cartoon v15 1070 games, 1874451 moves, e=0.010, loss: 237.8, -, 5.4% elo% vs. gir, avg. reward: 11.821, 9.471 sec/game, 91.6 min. total, 516.1 MB
dispersal_cartoon v15 1071 games, 1877934 moves, e=0.010, loss: 295.3, -, 5.4% elo% vs. gir, avg. reward: 11.851, 9.400 sec/game, 91.7 min. total, 515.8 MB
dispersal_cartoon v15 1072 games, 1881576 moves, e=0.010, loss: 327.2, -, 5.3% elo% vs. gir, avg. reward: 11.826, 9.285 sec/game, 91.8 min. total, 515.9 MB
dispersal_cartoon v15 1073 games, 1885491 moves, e=0.010, loss: 317.6, -, 5.3% elo% vs. gir, avg. reward: 11.842, 9.239 sec/game, 92.0 min. total, 519.1 MB
dispersal_cartoon v15 1074 games, 1889583 moves, e=0.010, loss: 266.2, -, 5.2% elo% vs. gir, avg. reward: 11.870, 9.246 sec/game, 92.2 min. total, 517.4 MB
dispersal_cartoon v15 1075 games, 1893399 moves, e=0.010, loss: 246.6, -, 5.2% elo% vs. gir, avg. reward: 11.887, 9.241 sec/game, 92.3 min. total, 518.1 MB
dispersal_cartoon v15 1076 games, 1897335 moves, e=0.010, loss: 255.9, -, 5.1% elo% vs. gir, avg. reward: 11.919, 9.199 sec/game, 92.5 min. total, 519.9 MB
dispersal_cartoon v15 1077 games, 1901148 moves, e=0.010, loss: 279.3, -, 5.1% elo% vs. gir, avg. reward: 11.976, 9.153 sec/game, 92.6 min. total, 520.2 MB
dispersal_cartoon v15 1078 games, 1904789 moves, e=0.010, loss: 269.6, -, 5.0% elo% vs. gir, avg. reward: 11.995, 9.131 sec/game, 92.7 min. total, 521.5 MB
dispersal_cartoon v15 1079 games, 1908874 moves, e=0.010, loss: 243.6, -, 5.0% elo% vs. gir, avg. reward: 12.012, 9.105 sec/game, 92.9 min. total, 522.9 MB
dispersal_cartoon v15 1080 games, 1912789 moves, e=0.010, loss: 216.6, -, 5.0% elo% vs. gir, avg. reward: 12.044, 9.115 sec/game, 93.0 min. total, 520.0 MB
dispersal_cartoon v15 1081 games, 1916524 moves, e=0.010, loss: 216.6, -, 4.9% elo% vs. gir, avg. reward: 12.072, 9.085 sec/game, 93.2 min. total, 522.9 MB
dispersal_cartoon v15 1082 games, 1920773 moves, e=0.010, loss: 206.6, -, 4.9% elo% vs. gir, avg. reward: 12.085, 9.120 sec/game, 93.3 min. total, 522.1 MB
dispersal_cartoon v15 1083 games, 1924571 moves, e=0.010, loss: 243.4, -, 4.8% elo% vs. gir, avg. reward: 12.118, 9.108 sec/game, 93.5 min. total, 526.3 MB
dispersal_cartoon v15 1084 games, 1928813 moves, e=0.010, loss: 229.0, -, 4.8% elo% vs. gir, avg. reward: 12.125, 9.101 sec/game, 93.7 min. total, 522.7 MB
dispersal_cartoon v15 1085 games, 1932662 moves, e=0.010, loss: 185.0, -, 4.7% elo% vs. gir, avg. reward: 12.122, 9.078 sec/game, 93.8 min. total, 524.2 MB
dispersal_cartoon v15 1086 games, 1936574 moves, e=0.010, loss: 168.7, -, 4.7% elo% vs. gir, avg. reward: 12.149, 9.059 sec/game, 93.9 min. total, 526.8 MB
dispersal_cartoon v15 1087 games, 1940782 moves, e=0.010, loss: 182.8, -, 4.7% elo% vs. gir, avg. reward: 12.141, 9.027 sec/game, 94.1 min. total, 525.1 MB
dispersal_cartoon v15 1088 games, 1944880 moves, e=0.010, loss: 201.8, -, 4.6% elo% vs. gir, avg. reward: 12.168, 9.046 sec/game, 94.3 min. total, 525.0 MB
dispersal_cartoon v15 1089 games, 1948606 moves, e=0.010, loss: 216.6, -, 4.6% elo% vs. gir, avg. reward: 12.207, 8.969 sec/game, 94.4 min. total, 528.1 MB
dispersal_cartoon v15 1090 games, 1952398 moves, e=0.010, loss: 286.1, -, 4.6% elo% vs. gir, avg. reward: 12.249, 8.955 sec/game, 94.5 min. total, 528.2 MB
dispersal_cartoon v15 1091 games, 1956487 moves, e=0.010, loss: 271.5, -, 4.5% elo% vs. gir, avg. reward: 12.285, 9.004 sec/game, 94.7 min. total, 528.8 MB
dispersal_cartoon v15 1092 games, 1960158 moves, e=0.010, loss: 287.5, -, 4.5% elo% vs. gir, avg. reward: 12.326, 8.987 sec/game, 94.8 min. total, 527.2 MB
dispersal_cartoon v15 1093 games, 1963796 moves, e=0.010, loss: 293.3, -, 4.4% elo% vs. gir, avg. reward: 12.387, 8.958 sec/game, 95.0 min. total, 527.4 MB
dispersal_cartoon v15 1094 games, 1967580 moves, e=0.010, loss: 277.0, -, 4.4% elo% vs. gir, avg. reward: 12.412, 8.909 sec/game, 95.1 min. total, 532.2 MB
dispersal_cartoon v15 1095 games, 1971271 moves, e=0.010, loss: 271.2, -, 4.4% elo% vs. gir, avg. reward: 12.445, 8.895 sec/game, 95.3 min. total, 528.9 MB
dispersal_cartoon v15 1096 games, 1974926 moves, e=0.010, loss: 282.3, -, 4.3% elo% vs. gir, avg. reward: 12.452, 8.879 sec/game, 95.4 min. total, 530.8 MB
dispersal_cartoon v15 1097 games, 1978836 moves, e=0.010, loss: 267.9, -, 4.3% elo% vs. gir, avg. reward: 12.472, 8.880 sec/game, 95.6 min. total, 533.7 MB
dispersal_cartoon v15 1098 games, 1982570 moves, e=0.010, loss: 272.0, -, 4.3% elo% vs. gir, avg. reward: 12.481, 8.883 sec/game, 95.7 min. total, 530.7 MB
dispersal_cartoon v15 1099 games, 1986323 moves, e=0.010, loss: 250.1, -, 4.2% elo% vs. gir, avg. reward: 12.494, 8.882 sec/game, 95.9 min. total, 534.2 MB
dispersal_cartoon v15 1100 games, 1990186 moves, e=0.010, loss: 233.9, -, 4.2% elo% vs. gir, avg. reward: 12.500, 8.907 sec/game, 96.0 min. total, 537.6 MB
dispersal_cartoon v15 1101 games, 1993884 moves, e=0.010, loss: 191.2, -, 4.2% elo% vs. gir, avg. reward: 12.504, 8.938 sec/game, 96.2 min. total, 538.2 MB
dispersal_cartoon v15 1102 games, 1997793 moves, e=0.010, loss: 205.2, -, 4.2% elo% vs. gir, avg. reward: 12.494, 8.923 sec/game, 96.3 min. total, 538.9 MB
dispersal_cartoon v15 1103 games, 2001620 moves, e=0.010, loss: 222.2, -, 4.1% elo% vs. gir, avg. reward: 12.507, 8.975 sec/game, 96.5 min. total, 538.1 MB
dispersal_cartoon v15 1104 games, 2005092 moves, e=0.010, loss: 239.9, -, 4.1% elo% vs. gir, avg. reward: 12.488, 8.927 sec/game, 96.6 min. total, 535.2 MB
dispersal_cartoon v15 1105 games, 2008695 moves, e=0.010, loss: 257.4, -, 4.1% elo% vs. gir, avg. reward: 12.471, 8.943 sec/game, 96.8 min. total, 537.8 MB
dispersal_cartoon v15 1106 games, 2012544 moves, e=0.010, loss: 233.7, -, 4.0% elo% vs. gir, avg. reward: 12.489, 8.992 sec/game, 96.9 min. total, 540.0 MB
dispersal_cartoon v15 1107 games, 2016606 moves, e=0.010, loss: 235.5, -, 4.0% elo% vs. gir, avg. reward: 12.519, 9.006 sec/game, 97.1 min. total, 539.5 MB
dispersal_cartoon v15 1108 games, 2020325 moves, e=0.010, loss: 214.3, -, 4.0% elo% vs. gir, avg. reward: 12.546, 9.000 sec/game, 97.3 min. total, 536.4 MB
dispersal_cartoon v15 1109 games, 2024067 moves, e=0.010, loss: 208.4, -, 4.0% elo% vs. gir, avg. reward: 12.532, 9.060 sec/game, 97.4 min. total, 537.8 MB
dispersal_cartoon v15 1110 games, 2027991 moves, e=0.010, loss: 202.4, -, 3.9% elo% vs. gir, avg. reward: 12.565, 9.109 sec/game, 97.6 min. total, 541.4 MB
dispersal_cartoon v15 1111 games, 2031517 moves, e=0.010, loss: 216.7, -, 3.9% elo% vs. gir, avg. reward: 12.570, 9.086 sec/game, 97.7 min. total, 541.3 MB
dispersal_cartoon v15 1112 games, 2035230 moves, e=0.010, loss: 191.4, -, 3.9% elo% vs. gir, avg. reward: 12.573, 9.140 sec/game, 97.9 min. total, 540.8 MB
dispersal_cartoon v15 1113 games, 2039371 moves, e=0.010, loss: 182.4, -, 3.8% elo% vs. gir, avg. reward: 12.630, 9.234 sec/game, 98.1 min. total, 543.4 MB
dispersal_cartoon v15 1114 games, 2043235 moves, e=0.010, loss: 202.8, -, 3.8% elo% vs. gir, avg. reward: 12.644, 9.286 sec/game, 98.2 min. total, 541.0 MB
dispersal_cartoon v15 1115 games, 2047227 moves, e=0.010, loss: 253.4, -, 3.8% elo% vs. gir, avg. reward: 12.648, 9.358 sec/game, 98.4 min. total, 546.7 MB
dispersal_cartoon v15 1116 games, 2051037 moves, e=0.010, loss: 243.6, -, 3.8% elo% vs. gir, avg. reward: 12.648, 9.416 sec/game, 98.5 min. total, 546.9 MB
dispersal_cartoon v15 1117 games, 2055262 moves, e=0.010, loss: 243.2, -, 3.7% elo% vs. gir, avg. reward: 12.645, 9.499 sec/game, 98.7 min. total, 548.3 MB
dispersal_cartoon v15 1118 games, 2059180 moves, e=0.010, loss: 234.7, -, 3.7% elo% vs. gir, avg. reward: 12.637, 9.565 sec/game, 98.9 min. total, 546.3 MB
dispersal_cartoon v15 1119 games, 2063180 moves, e=0.010, loss: 254.5, -, 3.7% elo% vs. gir, avg. reward: 12.657, 9.597 sec/game, 99.1 min. total, 545.1 MB
dispersal_cartoon v15 1120 games, 2067191 moves, e=0.010, loss: 287.6, -, 3.7% elo% vs. gir, avg. reward: 12.659, 9.620 sec/game, 99.2 min. total, 545.4 MB
dispersal_cartoon v15 1121 games, 2071139 moves, e=0.010, loss: 273.3, -, 3.6% elo% vs. gir, avg. reward: 12.693, 9.653 sec/game, 99.4 min. total, 546.4 MB
dispersal_cartoon v15 1122 games, 2075246 moves, e=0.010, loss: 256.4, -, 3.6% elo% vs. gir, avg. reward: 12.683, 9.685 sec/game, 99.6 min. total, 553.3 MB
dispersal_cartoon v15 1123 games, 2079340 moves, e=0.010, loss: 214.8, -, 3.6% elo% vs. gir, avg. reward: 12.693, 9.706 sec/game, 99.7 min. total, 550.0 MB
dispersal_cartoon v15 1124 games, 2083232 moves, e=0.010, loss: 188.7, -, 3.6% elo% vs. gir, avg. reward: 12.695, 9.766 sec/game, 99.9 min. total, 550.5 MB
dispersal_cartoon v15 1125 games, 2087248 moves, e=0.010, loss: 198.2, -, 3.6% elo% vs. gir, avg. reward: 12.713, 9.810 sec/game, 100.0 min. total, 549.9 MB
dispersal_cartoon v15 1126 games, 2091305 moves, e=0.010, loss: 212.5, -, 3.5% elo% vs. gir, avg. reward: 12.711, 9.819 sec/game, 100.2 min. total, 552.2 MB
dispersal_cartoon v15 1127 games, 2095371 moves, e=0.010, loss: 223.3, -, 3.5% elo% vs. gir, avg. reward: 12.712, 9.827 sec/game, 100.4 min. total, 552.4 MB
dispersal_cartoon v15 1128 games, 2099202 moves, e=0.010, loss: 227.4, -, 3.5% elo% vs. gir, avg. reward: 12.713, 9.840 sec/game, 100.5 min. total, 556.4 MB
dispersal_cartoon v15 1129 games, 2103267 moves, e=0.010, loss: 211.0, -, 3.5% elo% vs. gir, avg. reward: 12.700, 9.866 sec/game, 100.7 min. total, 556.5 MB
dispersal_cartoon v15 1130 games, 2107431 moves, e=0.010, loss: 224.4, -, 3.4% elo% vs. gir, avg. reward: 12.699, 9.899 sec/game, 100.9 min. total, 553.3 MB
dispersal_cartoon v15 1131 games, 2111184 moves, e=0.010, loss: 255.4, -, 3.4% elo% vs. gir, avg. reward: 12.710, 9.921 sec/game, 101.0 min. total, 553.6 MB
dispersal_cartoon v15 1132 games, 2115405 moves, e=0.010, loss: 251.2, -, 3.4% elo% vs. gir, avg. reward: 12.687, 9.989 sec/game, 101.2 min. total, 554.0 MB
dispersal_cartoon v15 1133 games, 2119137 moves, e=0.010, loss: 202.2, -, 3.4% elo% vs. gir, avg. reward: 12.695, 9.930 sec/game, 101.4 min. total, 556.4 MB
dispersal_cartoon v15 1134 games, 2123132 moves, e=0.010, loss: 196.5, -, 3.4% elo% vs. gir, avg. reward: 12.692, 9.944 sec/game, 101.5 min. total, 554.1 MB
dispersal_cartoon v15 1135 games, 2127074 moves, e=0.010, loss: 202.2, -, 3.3% elo% vs. gir, avg. reward: 12.724, 9.941 sec/game, 101.7 min. total, 558.6 MB
dispersal_cartoon v15 1136 games, 2130855 moves, e=0.010, loss: 227.8, -, 3.3% elo% vs. gir, avg. reward: 12.721, 9.930 sec/game, 101.9 min. total, 559.4 MB
dispersal_cartoon v15 1137 games, 2134851 moves, e=0.010, loss: 220.8, -, 3.3% elo% vs. gir, avg. reward: 12.725, 9.894 sec/game, 102.0 min. total, 559.5 MB
dispersal_cartoon v15 1138 games, 2138545 moves, e=0.010, loss: 208.1, -, 3.3% elo% vs. gir, avg. reward: 12.718, 9.868 sec/game, 102.2 min. total, 561.0 MB
dispersal_cartoon v15 1139 games, 2142546 moves, e=0.010, loss: 199.9, -, 3.3% elo% vs. gir, avg. reward: 12.711, 9.878 sec/game, 102.3 min. total, 561.2 MB
dispersal_cartoon v15 1140 games, 2146428 moves, e=0.010, loss: 173.1, -, 3.2% elo% vs. gir, avg. reward: 12.681, 9.856 sec/game, 102.5 min. total, 562.0 MB
dispersal_cartoon v15 1141 games, 2149893 moves, e=0.010, loss: 199.5, -, 3.2% elo% vs. gir, avg. reward: 12.674, 9.810 sec/game, 102.7 min. total, 561.7 MB
dispersal_cartoon v15 1142 games, 2153939 moves, e=0.010, loss: 190.5, -, 3.2% elo% vs. gir, avg. reward: 12.682, 9.801 sec/game, 102.8 min. total, 563.9 MB
dispersal_cartoon v15 1143 games, 2157616 moves, e=0.010, loss: 219.1, -, 3.2% elo% vs. gir, avg. reward: 12.683, 9.761 sec/game, 103.0 min. total, 562.8 MB
dispersal_cartoon v15 1144 games, 2161642 moves, e=0.010, loss: 192.5, -, 3.2% elo% vs. gir, avg. reward: 12.691, 9.760 sec/game, 103.1 min. total, 561.6 MB
dispersal_cartoon v15 1145 games, 2165933 moves, e=0.010, loss: 175.2, -, 3.2% elo% vs. gir, avg. reward: 12.666, 9.789 sec/game, 103.3 min. total, 565.5 MB
dispersal_cartoon v15 1146 games, 2170030 moves, e=0.010, loss: 165.7, -, 3.1% elo% vs. gir, avg. reward: 12.676, 9.813 sec/game, 103.5 min. total, 565.9 MB
dispersal_cartoon v15 1147 games, 2174023 moves, e=0.010, loss: 184.2, -, 3.1% elo% vs. gir, avg. reward: 12.719, 9.797 sec/game, 103.7 min. total, 565.9 MB
dispersal_cartoon v15 1148 games, 2177932 moves, e=0.010, loss: 190.3, -, 3.1% elo% vs. gir, avg. reward: 12.717, 9.775 sec/game, 103.8 min. total, 565.5 MB
dispersal_cartoon v15 1149 games, 2181687 moves, e=0.010, loss: 210.6, ., 3.4% elo% vs. gir, avg. reward: 12.705, 9.721 sec/game, 104.0 min. total, 567.0 MB
dispersal_cartoon v15 1150 games, 2185680 moves, e=0.010, loss: 201.7, ., 3.7% elo% vs. gir, avg. reward: 12.709, 9.650 sec/game, 104.1 min. total, 565.9 MB
dispersal_cartoon v15 1151 games, 2189369 moves, e=0.010, loss: 199.1, -, 3.6% elo% vs. gir, avg. reward: 12.718, 19.175 sec/game, 107.4 min. total, 568.5 MB
dispersal_cartoon v15 1152 games, 2193379 moves, e=0.010, loss: 238.7, -, 3.6% elo% vs. gir, avg. reward: 12.733, 22.715 sec/game, 108.8 min. total, 566.6 MB
dispersal_cartoon v15 1153 games, 2197190 moves, e=0.010, loss: 246.8, -, 3.6% elo% vs. gir, avg. reward: 12.720, 23.374 sec/game, 109.2 min. total, 552.7 MB
dispersal_cartoon v15 1154 games, 2200736 moves, e=0.010, loss: 220.7, ., 3.9% elo% vs. gir, avg. reward: 12.691, 29.144 sec/game, 111.3 min. total, 551.5 MB
dispersal_cartoon v15 1155 games, 2204379 moves, e=0.010, loss: 215.0, -, 3.9% elo% vs. gir, avg. reward: 12.694, 32.144 sec/game, 112.4 min. total, 553.0 MB
dispersal_cartoon v15 1156 games, 2208472 moves, e=0.010, loss: 165.2, -, 3.8% elo% vs. gir, avg. reward: 12.696, 32.319 sec/game, 112.6 min. total, 553.1 MB
dispersal_cartoon v15 1157 games, 2212570 moves, e=0.010, loss: 191.6, -, 3.8% elo% vs. gir, avg. reward: 12.694, 32.579 sec/game, 112.9 min. total, 552.1 MB
dispersal_cartoon v15 1158 games, 2216571 moves, e=0.010, loss: 199.5, -, 3.8% elo% vs. gir, avg. reward: 12.683, 32.826 sec/game, 113.1 min. total, 551.6 MB
dispersal_cartoon v15 1159 games, 2220119 moves, e=0.010, loss: 168.8, -, 3.8% elo% vs. gir, avg. reward: 12.691, 35.409 sec/game, 114.1 min. total, 552.6 MB
dispersal_cartoon v15 1160 games, 2224183 moves, e=0.010, loss: 185.7, -, 3.7% elo% vs. gir, avg. reward: 12.707, 38.487 sec/game, 115.3 min. total, 555.9 MB
dispersal_cartoon v15 1161 games, 2228037 moves, e=0.010, loss: 193.5, -, 3.7% elo% vs. gir, avg. reward: 12.702, 40.684 sec/game, 116.2 min. total, 557.6 MB
dispersal_cartoon v15 1162 games, 2231783 moves, e=0.010, loss: 208.4, -, 3.7% elo% vs. gir, avg. reward: 12.721, 42.079 sec/game, 116.8 min. total, 557.2 MB
dispersal_cartoon v15 1163 games, 2235877 moves, e=0.010, loss: 199.0, -, 3.7% elo% vs. gir, avg. reward: 12.714, 42.217 sec/game, 117.0 min. total, 545.4 MB
dispersal_cartoon v15 1164 games, 2239679 moves, e=0.010, loss: 189.4, -, 3.6% elo% vs. gir, avg. reward: 12.759, 42.262 sec/game, 117.2 min. total, 545.5 MB
dispersal_cartoon v15 1165 games, 2243512 moves, e=0.010, loss: 234.6, -, 3.6% elo% vs. gir, avg. reward: 12.733, 42.219 sec/game, 117.4 min. total, 545.4 MB
dispersal_cartoon v15 1166 games, 2247656 moves, e=0.010, loss: 198.9, -, 3.6% elo% vs. gir, avg. reward: 12.717, 42.199 sec/game, 117.6 min. total, 545.3 MB
dispersal_cartoon v15 1167 games, 2251565 moves, e=0.010, loss: 205.9, +, 4.3% elo% vs. gir, avg. reward: 12.698, 42.210 sec/game, 117.7 min. total, 548.4 MB
dispersal_cartoon v15 1168 games, 2255399 moves, e=0.010, loss: 198.8, -, 4.2% elo% vs. gir, avg. reward: 12.685, 42.230 sec/game, 117.9 min. total, 544.8 MB
dispersal_cartoon v15 1169 games, 2259261 moves, e=0.010, loss: 193.4, -, 4.2% elo% vs. gir, avg. reward: 12.671, 42.255 sec/game, 118.0 min. total, 548.9 MB
dispersal_cartoon v15 1170 games, 2263308 moves, e=0.010, loss: 191.8, -, 4.2% elo% vs. gir, avg. reward: 12.671, 42.340 sec/game, 118.2 min. total, 547.6 MB
dispersal_cartoon v15 1171 games, 2266971 moves, e=0.010, loss: 190.3, -, 4.1% elo% vs. gir, avg. reward: 12.675, 32.825 sec/game, 118.4 min. total, 550.2 MB
dispersal_cartoon v15 1172 games, 2270935 moves, e=0.010, loss: 182.0, -, 4.1% elo% vs. gir, avg. reward: 12.668, 29.266 sec/game, 118.5 min. total, 551.8 MB
dispersal_cartoon v15 1173 games, 2275054 moves, e=0.010, loss: 189.9, -, 4.1% elo% vs. gir, avg. reward: 12.643, 28.683 sec/game, 118.7 min. total, 552.1 MB
dispersal_cartoon v15 1174 games, 2279134 moves, e=0.010, loss: 206.3, -, 4.1% elo% vs. gir, avg. reward: 12.616, 22.951 sec/game, 118.9 min. total, 552.0 MB
